# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,YYBNHICVYE,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
3.943349439659939865e-02, -8.286430394121486326e-03, -9.991878374915283967e-01, 7.318467911513570900e-01
2.501967764099235700e-02, -1.658893913734055909e-03, -9.996855824716708305e-01, 6.748797297547499685e-01
1.222590153019566597e-02, 4.896915099442765602e-03, -9.999132700160964227e-01, 5.774173010291064889e-01
-1.949629638867575107e-02, 2.155918680949507615e-02, -9.995774586750334478e-01, 4.632728381005782881e-01
-7.634581010228383424e-02, 5.229170849869980986e-02, -9.957092419487291179e-01, 3.531482521895332738e-01
-1.736495939359809781e-01, 1.061174538889608915e-01, -9.790734929033637624e-01, 2.594146935124491682e-01
-3.586349693053345611e-01, 2.101698597918459088e-01, -9.095106315081961101e-01, 1.869261181221540946e-01
-7.231699196653562645e-01, 4.175223477886333967e-01, -5.501821120213467031e-01, 1.359347552104134549e-01
-8.138760145086847420e-01, 4.698915360635687599e-01, 3.417715279880390034e-01, 1.419959478478796944e-01
-5.457855993165227071e-01, 3.187098839125156458e-01, 7.749465074927267549e-01, 1.958516356634084354e-01
-3.743304014793876755e-01, 2.234193400285317821e-01, 8.999780825272888363e-01, 2.689826483000525292e-01
-2.589472013122960936e-01, 1.608611626154068941e-01, 9.524022434321270936e-01, 3.633199555885300303e-01
-1.651006370290625525e-01, 1.116628870266067330e-01, 9.799352934319087716e-01, 4.740153178553070390e-01
-8.039076783408154181e-02, 6.909666037134183647e-02, 9.943656148382113980e-01, 5.887229426508671093e-01
-1.637431225473959338e-03, 3.149539213832931728e-02, 9.995025558211617644e-01, 6.868487025323948281e-01
5.503642551954537887e-02, 6.024467844203077599e-03, 9.984661725132333299e-01, 7.445617419487526867e-01
9.377307069650642202e-02, -1.027355465183363813e-02, 9.955405894723547977e-01, 7.445972624462656730e-01
1.245610529547178935e-01, -2.235025128322954205e-02, 9.919601858715845211e-01, 6.867895533682611964e-01
1.488590861781367847e-01, -3.127883083361182592e-02, 9.883636007077012398e-01, 5.877562099147253249e-01
1.679172378019740675e-01, -3.788594113568826555e-02, 9.850728179750056768e-01, 4.715946270052859823e-01
1.826293723666362057e-01, -4.273685283274085422e-02, 9.822525509047667081e-01, 3.591948724819966632e-01
1.937631056486215919e-01, -4.625661844687592450e-02, 9.799572358726992283e-01, 2.628811342941221874e-01
2.019584390434727428e-01, -4.876244911085620554e-02, 9.781794377596756407e-01, 1.868254938864762904e-01
2.078063263628246449e-01, -5.050736154825361673e-02, 9.768651581221541313e-01, 1.300203994917335792e-01
6.402128356172787083e-02, -1.575885344138222913e-02, -9.978240996234365445e-01, 1.069675260256338911e-01
6.353271281698107120e-02, -1.582424579274369428e-02, -9.978542917917453403e-01, 1.537146871682023574e-01
6.295332979350581892e-02, -1.592094942893855503e-02, -9.978894736578752811e-01, 2.163172934413361559e-01
6.237144553600738189e-02, -1.606763874564553704e-02, -9.979236612922294247e-01, 2.956187566954681101e-01
6.178572916065369625e-02, -1.624155763544773631e-02, -9.979572813891688376e-01, 3.882040528845838168e-01
6.080035539936173850e-02, -1.627155383978182504e-02, -9.980173111319013968e-01, 4.839384825726451567e-01
5.838502607868455846e-02, -1.571682324537567246e-02, -9.981704114012120987e-01, 5.656156209792264633e-01
5.232838024962963019e-02, -1.359122684767532889e-02, -9.985374400458028044e-01, 6.133300993689736469e-01
3.951683830875254294e-02, -8.323876546046585570e-03, -9.991842335472103098e-01, 6.132914362925092622e-01
2.422255148317607049e-02, -1.273974963885904236e-03, -9.997057792107817420e-01, 5.655479050660214835e-01
9.912344926420691912e-03, 6.080490664721229475e-03, -9.999323842397223050e-01, 4.838586896675950433e-01
-2.284720118394471811e-02, 2.334956232978707344e-02, -9.994662592289285108e-01, 3.882048808922295979e-01
-8.012563476517543803e-02, 5.437510585809483821e-02, -9.953005729509045718e-01, 2.959421352868178978e-01
-1.770463554272797835e-01, 1.080300734968123177e-01, -9.782556369631563165e-01, 2.174233219016839525e-01
-3.602970571925459553e-01, 2.111188807422847979e-01, -9.086335063008166291e-01, 1.566901986123861445e-01
-7.235947937523768969e-01, 4.177676489571464091e-01, -5.494367715572682220e-01, 1.138589550315357302e-01
-8.102071800427304016e-01, 4.677733334970378132e-01, 3.532031057002126828e-01, 1.184087643025117098e-01
-5.374435172597690213e-01, 3.139574940659510816e-01, 7.826781954770917205e-01, 1.634114487162044993e-01
-3.664120055676928223e-01, 2.189739270648536906e-01, 9.043188936661985533e-01, 2.246977390848355904e-01
-2.522340625507916712e-01, 1.571713971084386097e-01, 9.548168042195868122e-01, 3.037426591926168373e-01
-1.600061351918808661e-01, 1.089449362918416681e-01, 9.810856423153505590e-01, 3.965083551201231682e-01
-7.730447884895741417e-02, 6.751565712525813001e-02, 9.947188816911216591e-01, 4.926482920719111314e-01
-8.755049557918526040e-04, 3.112546404212595055e-02, 9.995151019265464676e-01, 5.748700045828274430e-01
5.421354764058569642e-02, 6.397301720823130554e-03, 9.985088711588469002e-01, 6.231777838027074967e-01
9.195001837575732251e-02, -9.513565607362379009e-03, 9.957181760870553733e-01, 6.231852842390203095e-01
1.218482508208869469e-01, -2.131911656217342840e-02, 9.923197564499554035e-01, 5.747723980948886702e-01
1.453925757764565618e-01, -3.008021200041741464e-02, 9.889166697730892297e-01, 4.918622633419009738e-01
1.638416520416218769e-01, -3.659754937803164077e-02, 9.858075534483363711e-01, 3.946305939465510337e-01
1.780829497944388384e-01, -4.140853274918451093e-02, 9.831438330214308241e-01, 3.005599606183043671e-01
1.888660185274890213e-01, -4.491569148664683458e-02, 9.809751310323062690e-01, 2.199600569626569135e-01
1.968082533865145589e-01, -4.742166557131712729e-02, 9.792944894327710870e-01, 1.563176483361076730e-01
2.024780572321411842e-01, -4.917144123164824548e-02, 9.780515353020515779e-01, 1.087863099767927277e-01
6.859023614773639144e-02, -1.690299490437761551e-02, -9.975017134163031152e-01, 8.628278223620025611e-02
6.790331261114153361e-02, -1.695890685555185781e-02, -9.975477610694629682e-01, 1.239913135390253163e-01
6.704147323820863758e-02, -1.703517919196068792e-02, -9.976047531642721067e-01, 1.744906265107209475e-01
6.606708059443419656e-02, -1.714023178602783193e-02, -9.976679574467898215e-01, 2.384619304463793110e-01
6.495610584093881867e-02, -1.723530584277166433e-02, -9.977392688205105609e-01, 3.131512476007981549e-01
6.330624122650208019e-02, -1.712952686341183070e-02, -9.978471321456044985e-01, 3.903831381499563991e-01
6.010759080412981376e-02, -1.636482834996626570e-02, -9.980577487905194500e-01, 4.562755320171660856e-01
5.321962101793931837e-02, -1.395912689047078270e-02, -9.984852601391582816e-01, 4.947682273650096940e-01
3.963585175863514054e-02, -8.377349043359868727e-03, -9.991790726783529308e-01, 4.947360926383169155e-01
2.308421293917068892e-02, -7.243043994623752290e-04, -9.997332616733906052e-01, 4.562170494540153665e-01
6.608226003987286226e-03, 7.770690209026096147e-03, -9.999479725079478687e-01, 3.903072288981497273e-01
-2.763216348439645823e-02, 2.590587015640687107e-02, -9.992824172538067318e-01, 3.131492129239841216e-01
-8.552044651948625953e-02, 5.734833348602492303e-02, -9.946845841137196276e-01, 2.387482213909747075e-01
-1.818904961522737618e-01, 1.107574418392566623e-01, -9.770612245333980539e-01, 1.754395232502578006e-01
-3.626663193051337108e-01, 2.124716434621318761e-01, -9.073747525505476696e-01, 1.264558047402254970e-01
-7.242011077202566982e-01, 4.181177044897153028e-01, -5.483706235467070700e-01, 9.178335506830871682e-02
-8.047027237801813726e-01, 4.645953341921126301e-01, 3.696007329371472361e-01, 9.486130859891467315e-02
-5.252805476949220509e-01, 3.070263084535609366e-01, 7.936089667655611413e-01, 1.310269902118251784e-01
-3.549660293110699083e-01, 2.125457646494784414e-01, 9.103973945287305858e-01, 1.804634894975477022e-01
-2.425725501153154773e-01, 1.518590178809909041e-01, 9.581739907860020722e-01, 2.442086835767982023e-01
-1.526944699695624574e-01, 1.050426886518543573e-01, 9.826751408280887112e-01, 3.190316078416295387e-01
-7.288272043543030099e-02, 6.524994659112810791e-02, 9.952037748781833448e-01, 3.965867390686473315e-01
2.152831514766871831e-04, 3.059582961677613511e-02, 9.995318148329376262e-01, 4.628922066934866852e-01
5.303544042978590445e-02, 6.931040710281905631e-03, 9.985685768804719586e-01, 5.017949372903873773e-01
8.933932018853095458e-02, -8.425422198757087297e-03, 9.959656109168748550e-01, 5.017786573888743940e-01
1.179620772408796897e-01, -1.984235610619987378e-02, 9.928198372500277591e-01, 4.627660036101582941e-01
1.404249166992817266e-01, -2.836302327344027499e-02, 9.896849911364675734e-01, 3.959831801525706130e-01
1.579992191651759248e-01, -3.475111216065534386e-02, 9.868275467105648291e-01, 3.176829145660575726e-01
1.715637065814225592e-01, -3.950424701203327643e-02, 9.843806728354920210e-01, 2.419404704101280612e-01
1.818423427383148439e-01, -4.299277684319005588e-02, 9.823873897433501590e-01, 1.770520348867850591e-01
1.894202812548502202e-01, -4.549850007742512609e-02, 9.808413957108650383e-01, 1.258200471594694281e-01
1.948336469061640874e-01, -4.725489849185663532e-02, 9.796973127460177899e-01, 8.755984414208461963e-02
7.564514502868428802e-02, -1.866967299674984065e-02, -9.969600068928461400e-01, 6.560322805189992834e-02
7.465196673583961162e-02, -1.871096681262704106e-02, -9.970340934909939223e-01, 9.427479029863346238e-02
7.335401738214220035e-02, -1.875571662596170475e-02, -9.971295859755374691e-01, 1.326724419053002813e-01
7.177359774363206713e-02, -1.879650743854602291e-02, -9.972438227309547987e-01, 1.813146548831184035e-01
6.985163911451995611e-02, -1.876986900668155267e-02, -9.973807901350851823e-01, 2.381077794101819356e-01
6.717582125746665578e-02, -1.845446869532924375e-02, -9.975704695025601199e-01, 2.968351794335312155e-01
6.276771088276632271e-02, -1.736557058773988832e-02, -9.978770723033472123e-01, 3.469396032185376733e-01
5.459604565033417817e-02, -1.452732324986812269e-02, -9.984028388774445206e-01, 3.762075911235354120e-01
3.981966767240988081e-02, -8.459937469878076391e-03, -9.991710681982663989e-01, 3.761807715692618292e-01
2.132592936610356801e-02, 1.246868402158584146e-04, -9.997725687324411359e-01, 3.468881472223103168e-01
1.504375409428802997e-03, 1.038122837769549049e-02, -9.999449819625066960e-01, 2.967701815148965361e-01
-3.502147866274232108e-02, 2.985287651591055080e-02, -9.989405897229328701e-01, 2.381183110852892193e-01
-9.384515405021973122e-02, 6.193553730803951635e-02, -9.936584303872507684e-01, 1.815788860937421756e-01
-1.893565599777756459e-01, 1.149604863560245854e-01, -9.751554644107621739e-01, 1.334709639164857742e-01
-3.663158899699437421e-01, 2.145553202260708503e-01, -9.054163038725424606e-01, 9.622447875956509356e-02
-7.251366260361853389e-01, 4.186578262412483098e-01, -5.467197619510477669e-01, 6.970815945684213921e-02
-7.955777331913216344e-01, 4.593270184192814742e-01, 3.950629830801812292e-01, 7.139593560736109956e-02
-5.059253049874831154e-01, 2.959916720826155090e-01, 8.102027621719514183e-01, 9.875727009285784064e-02
-3.369770448495669202e-01, 2.024374840720060409e-01, 9.194919990337323545e-01, 1.363329025141006567e-01
-2.274824506154506099e-01, 1.435568538583918696e-01, 9.631423385835913287e-01, 1.847629957211258389e-01
-1.413191191387744294e-01, 9.896832129728728999e-02, 9.850046588445344753e-01, 2.416162636340212777e-01
-6.602008150298759037e-02, 6.173215202669440904e-02, 9.959068682585194843e-01, 3.005517506690202900e-01
1.906431453008840390e-03, 2.977459979471514667e-02, 9.995548202705940577e-01, 3.509162324956557333e-01
5.120877612129003109e-02, 7.758504523886859509e-03, 9.986578327213542217e-01, 3.804143430131993187e-01
8.529000662835473090e-02, -6.738120697284613082e-03, 9.963333842137399587e-01, 3.803828749950429744e-01
1.119316252731788752e-01, -1.755162819956375755e-02, 9.935608947675270697e-01, 3.507814235968186312e-01
1.327124524409896977e-01, -2.569815411027940102e-02, 9.908213814015230936e-01, 3.001342407784521327e-01
1.489245001238715671e-01, -3.188430527084425148e-02, 9.883343990473318907e-01, 2.407684144212774990e-01
1.614337890526122143e-01, -3.654627579554318301e-02, 9.862066221018761514e-01, 1.833522789107100703e-01
1.709252042719482945e-01, -4.000466479492446881e-02, 9.844715340421166250e-01, 1.341705157147843330e-01
1.779341688580339809e-01, -4.250900388768467930e-02, 9.831238050933756023e-01, 9.534324663584926862e-02
1.829467757152517804e-01, -4.427492569806054656e-02, 9.821253525949854568e-01, 6.634885991413488893e-02
8.797008667471026278e-02, -2.175609850678557680e-02, -9.958855034732692069e-01, 4.493705539914541469e-02
8.644218053858790385e-02, -2.177197601613764869e-02, -9.960189408259698673e-01, 6.457593219467251677e-02
8.438272032188695593e-02, -2.176181107910631074e-02, -9.961957539006254247e-01, 9.087613293407603710e-02
8.174400093318696936e-02, -2.169051893202173301e-02, -9.964173019874227322e-01, 1.241920137705623400e-01
7.840568927458936577e-02, -2.145143644817597978e-02, -9.966907162022160538e-01, 1.630883994648195390e-01
7.393785878102970832e-02, -2.076996974396946166e-02, -9.970465392326033349e-01, 2.033062793580437400e-01
6.741683601694779815e-02, -1.911470203463501785e-02, -9.975417777655185558e-01, 2.376144125480769143e-01
5.700199929992851022e-02, -1.552055817191267013e-02, -9.982534168986566536e-01, 2.576501453826450239e-01
4.014101289915949361e-02, -8.604318690646086884e-03, -9.991569770478007095e-01, 2.576255088185580022e-01
1.825180981151860657e-02, 1.608937001204694935e-03, -9.998321272895416278e-01, 2.375642888698632771e-01
-7.418653496415923004e-03, 1.494433495868288490e-02, -9.998608055289208707e-01, 2.032703406800510371e-01
-4.793212861891578414e-02, 3.674722463974940123e-02, -9.981744098740136240e-01, 1.631512925979784479e-01
-1.083700951329389234e-01, 6.993704306080493482e-02, -9.916474839824829246e-01, 1.244728709120994925e-01
-2.023583108562683475e-01, 1.222783191277345693e-01, -9.716476350502242232e-01, 9.154160353889913282e-02
-3.726670621382788262e-01, 2.181811638690826227e-01, -9.019513515317535424e-01, 6.600103786888511515e-02
-7.267693144861699928e-01, 4.196004593573499086e-01, -5.438214946362487368e-01, 4.763401209998927022e-02
-7.777728866810804664e-01, 4.490473854937140907e-01, 4.398019808107266893e-01, 4.815137813496249419e-02
-4.704886236382988529e-01, 2.757743834573648800e-01, 8.382057888464201634e-01, 6.679405684907777085e-02
-3.046750350646719174e-01, 1.842701516436887343e-01, 9.344611464483437713e-01, 9.247667147487567685e-02
-2.006433286052295428e-01, 1.287762424231328195e-01, 9.711637009658012909e-01, 1.255495872568609395e-01
-1.212051021517864535e-01, 8.821772849359720003e-02, 9.886996285990021782e-01, 1.643618187417826282e-01
-5.392836795790647425e-02, 5.552986514404213009e-02, 9.969995813471943524e-01, 2.045861882192565873e-01
4.881729489687999801e-03, 2.832951720737625009e-02, 9.995867181850639493e-01, 2.389450180720248118e-01
4.799466239765801806e-02, 9.214168693961626022e-03, 9.988050918355462215e-01, 2.590396262889690937e-01
7.816138634730451784e-02, -3.769063124772355656e-03, 9.969335945023766188e-01, 2.590153996558751115e-01
1.013081245770708072e-01, -1.351874063123549227e-02, 9.947632419558043448e-01, 2.388538101053241935e-01
1.191162798143331064e-01, -2.100362469912970750e-02, 9.926581282761409719e-01, 2.043640582694329355e-01
1.329164798340706222e-01, -2.683060985189867145e-02, 9.907640121459269089e-01, 1.639406416238022857e-01
1.435545400572106056e-01, -3.132842541122096702e-02, 9.891464117056768535e-01, 1.248459304405463571e-01
1.516480431601980872e-01, -3.473052712047955404e-02, 9.878242057631592132e-01, 9.135831908847914795e-02
1.576455389429219367e-01, -3.722982215435647474e-02, 9.867937091377056991e-01, 6.492086493782137091e-02
1.619451159480015667e-01, -3.901052871529311211e-02, 9.860283758949037747e-01, 4.517838478297586668e-02
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,6,17
# nx,ny,nz
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.923526972296901061e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.786962429516367447e-03, 2.090019012314248484e-02, 9.135636431207837596e-03, 0.000000000000000000e+00, 9.999582692027686459e-01, 1.000000000000000000e+00, 3.958266880232111706e+00, 4.173311976788848798e-02, 3.923579839881698117e+00, 0.000000000000000000e+00, 5.786720934960637094e-03
3.813602986137805573e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.379253407926257259e-02, 5.023574033908508041e-02, 6.565069733097042039e-03, 0.000000000000000000e+00, 9.999784496974920556e-01, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 3.813693535085832309e+00, 0.000000000000000000e+00, 1.379223684598081083e-02
3.658851593935223523e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.443841830029295711e-02, 9.015946000207775146e-02, 2.954886631668137819e-03, 0.000000000000000000e+00, 9.999956343129673408e-01, 1.000000000000000000e+00, 3.827739635619072711e+00, 1.722603643809274832e-01, 3.658923806690758340e+00, 0.000000000000000000e+00, 2.443831160980708753e-02
3.447261143874469802e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.781463427196839200e-02, 1.422441172537445842e-01, -1.955910519639918275e-03, 0.000000000000000000e+00, 9.999980872051902336e-01, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 3.447187181833500702e+00, 0.000000000000000000e+00, 3.781456194033222529e-02
3.169217398982860256e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.332211590340396601e-02, 2.064067169003287738e-01, -8.394236928156295977e-03, 0.000000000000000000e+00, 9.999647677725420625e-01, 1.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 3.168769800508456580e+00, 0.000000000000000000e+00, 5.332023724648791985e-02
